"","unit.class","x","y","neurons","sigma1","sigma2","sigma3","sigma4","sigma5"
"250",48,6,7,30,0.0124616300665349,0.0109251585188124,0.0115685622169997,0.0120307290852703,0.0104334392806138
"251",48,6,7,50,0.0117148539578602,0.0106126004374164,0.011228594817602,0.0118483718056902,0.0117154144405551
"252",48,6,7,70,0.0121731366674334,0.0105495161528965,0.0117307197171408,0.0114539147538609,0.0116940240003753
"253",48,6,7,90,0.0112408425879186,0.0116850059753732,0.0119447719045582,0.0121619631644415,0.0107582301621819
"254",42,7,6,5,0.024394110772643,0.0189173516973087,0.0154426502296426,0.0142020304881527,0.0159343730082463
"255",42,7,6,10,0.0135395671327499,0.0243928187231943,0.0148279432778912,0.0144054261018697,0.0130572711126474
"256",42,7,6,30,0.0137130547495963,0.0244074266982311,0.0184957368199585,0.0136905498877074,0.0129963548581024
"257",42,7,6,50,0.0138102589057371,0.014003078612672,0.0140106341600952,0.0130609585657173,0.0141407646349212
"258",42,7,6,70,0.0147287207857019,0.0137073352688489,0.0137290149219214,0.0131984309007813,0.0137543093351533
"259",42,7,6,90,0.0135395781334979,0.0146212388789497,0.0139148215601256,0.0135605566666172,0.0142319076744647
"260",3,3,1,5,0.043976213231163,0.0478785186235462,0.0468379567381754,0.0623585694307506,0.0468903832562273
"261",3,3,1,10,0.0424239875032437,0.0479148218725433,0.0460195197897823,0.0623718599810064,0.0623586261582084
"262",3,3,1,30,0.0458563179275676,0.0496802884349716,0.0460599233797141,0.0487313928247409,0.0435058859431298
"263",3,3,1,50,0.0495995114050236,0.0437214240570163,0.0477305031104181,0.0457925408643916,0.0460933229070323
"264",3,3,1,70,0.0491858694148593,0.0514761486136744,0.0501157274276037,0.0498613429191904,0.0453308556990561
"265",3,3,1,90,0.0462500353920592,0.0501652529835889,0.0481111114881598,0.0489503673503523,0.0517893716771617
"266",16,2,3,5,0.030242497666024,0.0443458078824688,0.0301660236004482,0.0443457606469067,0.0303742837151644
"267",16,2,3,10,0.0443455492548975,0.0306456635468023,0.0308767256012726,0.0300400400149354,0.0303526920449393
"268",16,2,3,30,0.0298966990927371,0.0298302597516121,0.0294090918144368,0.0299111914178484,0.0299596281923728
"269",16,2,3,50,0.0296431108811453,0.0308028100355184,0.0298795666098888,0.0296466879848643,0.0304931471204249
"270",16,2,3,70,0.0294190951479576,0.0294127218556758,0.0297994295545145,0.0295138905683647,0.0297399398407797
"271",16,2,3,90,0.0304737581021282,0.030053722537061,0.0297571610455673,0.0298421560338131,0.0292596075276291
"272",21,7,3,5,0.0438533002303706,0.0345022222214297,0.0431116520203514,0.0356600323713836,0.045323693285533
"273",21,7,3,10,0.0491033239114593,0.096544370594459,0.0429610808470925,0.0432927411701872,0.037660778121785
"274",21,7,3,30,0.0358742509609117,0.039558643246405,0.0965447218438399,0.0396381870272374,0.0366355916203417
"275",21,7,3,50,0.0345423566729074,0.0354216589120596,0.0366087188175186,0.0409548615590792,0.0344686757997856
"276",21,7,3,70,0.0352617529652954,0.040521782959656,0.0394959673210735,0.0423833923347359,0.0367763556314558
"277",21,7,3,90,0.039256935112364,0.0364349994911866,0.0347882699339424,0.0410691146414937,0.0395099223121319
"278",49,7,7,5,0.00945565633148457,0.0103141221832182,0.00805158386098935,0.0104857185517227,0.0104798049398785
"279",49,7,7,10,0.0100111589515841,0.016168614890153,0.0104857185517227,0.015377256198168,0.0110909609774632
"280",49,7,7,30,0.0102380948493183,0.00798667520941134,0.0105243591221923,0.0114621525067471,0.0152608154486847
"281",49,7,7,50,0.0168498101266793,0.0155329417478665,0.0119101034757711,0.0226113608610079,0.0168017829679101
"282",49,7,7,70,0.0185603462829655,0.0148887264709732,0.0146110338686971,0.0198981017883782,0.0159123407321757
"283",49,7,7,90,0.0195591763201019,0.0229526578686815,0.0127499881381775,0.0172633652373806,0.0191276446990307
"284",1,1,1,5,0.0480429981095875,0.0560936949882664,0.0391170877855829,0.0560955683815974,0.0560955683815974
"285",1,1,1,10,0.039108782731268,0.0388775046531786,0.0560955795485427,0.0391240512622223,0.0391141549608455
"286",1,1,1,30,0.0445785081857671,0.0410005749603709,0.0478273605201548,0.0402504277608891,0.0411607116351946
"287",1,1,1,50,0.0408534125316375,0.0408248797959139,0.042597469129473,0.0438528730773022,0.0441778605210276
"288",1,1,1,70,0.0427378727732788,0.0431071202327527,0.0431190501848944,0.045253992035782,0.042685004690128
"289",1,1,1,90,0.0376845308543718,0.0414118567767861,0.0485443806835856,0.0418257149547025,0.0425418186214173
"290",6,6,1,5,0.206457723950873,0.206457683586389,0.215869847281678,0.179749991344864,0.214513566302605
"291",6,6,1,10,0.206457142670542,0.200354018095121,0.214513900324395,0.199236209616427,0.202922216553889
"292",6,6,1,30,0.203752413145051,0.136064217554094,0.181931921891322,0.160045211338162,0.161012791822063
"293",6,6,1,50,0.183895219904961,0.179539814517833,0.183079225564572,0.197199811319023,0.202838890822747
"294",6,6,1,70,0.195772682230023,0.164519182759481,0.198697032076503,0.182030349375539,0.176911359463753
"295",6,6,1,90,0.141993284596781,0.207766946082837,0.201365969511358,0.183729624467929,0.147551400792829
