"","unit.class","x","y","neurons","sigma1","sigma2","sigma3","sigma4","sigma5"
"70",17,2,4,30,0.0247308159432198,0.0236638703618112,0.0238272801412533,0.0240915033705623,0.0235724943037065
"71",17,2,4,50,0.0241026323328745,0.0238056975931231,0.0240854728258919,0.0238172620037604,0.0238560001571023
"72",17,2,4,70,0.0240053713983741,0.023959812306239,0.0236558585545019,0.0232838560504312,0.0234045448457317
"73",17,2,4,90,0.0243897489341114,0.0235784554589885,0.0240834602088306,0.0238584124441296,0.0232171915924585
"74",19,4,4,5,0.0306130690848901,0.0196288715597727,0.0306129221178958,0.0204611533416234,0.0306120155222829
"75",19,4,4,10,0.0205249175809068,0.0202495752893065,0.0195244341862897,0.0207386457374403,0.0204641502766907
"76",19,4,4,30,0.0196644696437133,0.0195035870982309,0.0191769102966993,0.0192349843969215,0.0205619813717165
"77",19,4,4,50,0.0198075169083786,0.0202467332819896,0.0196123941048248,0.0202455996067791,0.0188545982058644
"78",19,4,4,70,0.0195416569463417,0.0201575867845963,0.0200830887329052,0.0203308846811822,0.019134339212826
"79",19,4,4,90,0.0203488817115602,0.0203166025025694,0.0202153188194673,0.0202330536366543,0.0199825072535913
"80",1,1,1,5,0.0454779823946332,0.0241742147366118,0.0454780185075107,0.045477985498038,0.0454779834723029
"81",1,1,1,10,0.0246038686938391,0.0247218101699267,0.045475353264744,0.0454781417515856,0.0242930513630219
"82",1,1,1,30,0.0239431573128209,0.0241722047019309,0.0244185870754645,0.0242071370418744,0.0234308002123097
"83",1,1,1,50,0.0238214679684835,0.0237803127597636,0.0244858815863824,0.0243283304375677,0.0243090196355608
"84",1,1,1,70,0.0236898342287275,0.0241969248600526,0.0243029243976088,0.0240735972794488,0.0237635045948305
"85",1,1,1,90,0.0250418045649115,0.0240355518946233,0.0246966258635166,0.0235845237140612,0.0245166454817952
"86",12,2,3,5,0.0278533763584632,0.042989144931174,0.0276728487469167,0.0261345170424837,0.0429896067739611
"87",12,2,3,10,0.0273053341274835,0.0269801524721191,0.0276806418667561,0.0275024335971757,0.0262303541147253
"88",12,2,3,30,0.0253574160454019,0.0267028135975791,0.0268410368297092,0.0263060167999976,0.0261850186674899
"89",12,2,3,50,0.0269360167948117,0.0260835129480236,0.0264912180967896,0.0270624003338723,0.0265219377044224
"90",12,2,3,70,0.0259018614950722,0.0259528123327527,0.0261551909523098,0.0257685229952982,0.0267192369121949
"91",12,2,3,90,0.0260087179506166,0.0259418008607611,0.0253564571236626,0.0258049830280609,0.0262546130255024
"92",6,1,2,5,0.0295226184638608,0.0500883516757534,0.0298903459946514,0.0500887260680023,0.0500891936720253
"93",6,1,2,10,0.0290992874051506,0.050092676475933,0.0294299886919172,0.0296613664535251,0.028677149899973
"94",6,1,2,30,0.0295331369928446,0.0297640852469136,0.0292150636013738,0.0309612740272577,0.0295156163177882
"95",6,1,2,50,0.0306723879722051,0.0290839184111529,0.0304157945262849,0.0277273629399909,0.0299630361346477
"96",6,1,2,70,0.0302980457564933,0.0500882746427792,0.0285479546339989,0.0299876719588437,0.0291181447702227
"97",6,1,2,90,0.0297372499161693,0.0285443057530672,0.0292133680692881,0.0286955581039108,0.0298207960672533
"98",21,1,5,5,0.0588007634800478,0.0371588808452944,0.0372258375377746,0.0588007651841481,0.0372643239103616
"99",21,1,5,10,0.0588007651841481,0.0375535471363927,0.035240454992242,0.0364138593243816,0.0344917952851431
"100",21,1,5,30,0.0350249551467374,0.0352408569246437,0.0346299555786947,0.0339377402760836,0.0344309153889295
"101",21,1,5,50,0.0346717257802392,0.0342357171843856,0.0343457370510885,0.0351605369545196,0.0341587283423827
"102",21,1,5,70,0.0336404991970825,0.0346950921637845,0.0337933244562663,0.0344462650220969,0.0340067642779592
"103",21,1,5,90,0.0348798595985701,0.0346315123788163,0.0350009033704198,0.0357296005302259,0.0344754947168113
"104",2,2,1,5,0.0178240358830894,0.0182763796074003,0.0182499833967756,0.0182775702767384,0.0194348004991911
"105",2,2,1,10,0.0417535404221673,0.0167468911845121,0.0193124845515396,0.017798098892153,0.0417535449315194
"106",2,2,1,30,0.0183488928407829,0.0188351290805784,0.0180019266665882,0.0173476880456679,0.0181648743883751
"107",2,2,1,50,0.01825707534035,0.0185221887841228,0.0169272413907352,0.0180610061927455,0.0189036621132278
"108",2,2,1,70,0.017635397592135,0.0175434468343576,0.0176193714821175,0.0195110872665359,0.0189665357196091
"109",2,2,1,90,0.0171422156677887,0.0192216644137555,0.0178018862741307,0.0183452321517347,0.0176848733629908
"110",18,3,4,5,0.0238090600617172,0.0238101117140162,0.0472862347525688,0.0246325936729535,0.0246551933264391
"111",18,3,4,10,0.0472863107710483,0.0237783194411201,0.0249724784954811,0.0472877801377646,0.0238556359890857
"112",18,3,4,30,0.0248123511574839,0.0248728038235095,0.0247692358153955,0.0245288658287074,0.0253288879774901
"113",18,3,4,50,0.0257634804350155,0.024731667949531,0.0243019866239571,0.0246293695867213,0.024412661602082
"114",18,3,4,70,0.0239358557218988,0.0242932691048316,0.0245443491441878,0.0244937798772092,0.025229087372394
"115",18,3,4,90,0.0250838498646343,0.0242039017352201,0.0247371553218751,0.024939609781747,0.0247725337971907
"116",11,1,3,5,0.0365537668653979,0.0348055892587593,0.0494823993008195,0.0352424937752822,0.0352433871950212
"117",11,1,3,10,0.0352936735008738,0.0375988799051731,0.0362137517107659,0.0359444566034358,0.0354852587647765
"118",11,1,3,30,0.0374406644356153,0.0349819718731228,0.0374636838742381,0.037826435345756,0.0348248678862909
"119",11,1,3,50,0.0373965774409845,0.0359351986455063,0.0364877990805555,0.037155772158504,0.0366947563790757
"120",11,1,3,70,0.0368484554681708,0.0361234313866237,0.0366898384283822,0.038225549041574,0.0358209602712139
"121",11,1,3,90,0.0365930357112633,0.0372494794210613,0.0373743660409682,0.0350922149518744,0.0356598175924112
"122",15,5,3,5,0.0132685543214305,0.0137519371863594,0.0297611013468183,0.0143283111322777,0.0121910756413511
"123",15,5,3,10,0.0132509305368814,0.013523291310326,0.012974609957678,0.0126572995844736,0.0134428257823448
"124",15,5,3,30,0.0130900611863243,0.0123501854392531,0.0134141922962468,0.0129646979659912,0.0132667195200571
"125",15,5,3,50,0.0134124603728803,0.0133293110822792,0.0132309536766475,0.013253594659406,0.0131325954601733
"126",15,5,3,70,0.0126805897702207,0.0130252735231956,0.0135532639962555,0.0130994388443964,0.0133625106823149
"127",15,5,3,90,0.0131038642982085,0.0128519809108476,0.0134017811978484,0.0133674312294196,0.0127100352894494
"128",4,4,1,5,0.0193253654827955,0.0195235088436242,0.0195239667817295,0.0184619774267769,0.0195090456280959
"129",4,4,1,10,0.0367980518856764,0.0183374056057958,0.0196996016376818,0.0173910830307038,0.0170519227462419
"130",4,4,1,30,0.0172760797522115,0.0174887745980791,0.0186445541506558,0.0197068068125522,0.0195085341433515
"131",4,4,1,50,0.0188646937599554,0.0187980459601081,0.0184822680090383,0.0182856871504528,0.0188793778979667
"132",4,4,1,70,0.0191471086864889,0.0179314752394081,0.0186679056933626,0.0188768289037105,0.0193271758846823
"133",4,4,1,90,0.017881333422416,0.018686295068009,0.0194649320654137,0.0195069090897649,0.0186908489822592
"134",24,4,5,5,0.0177419216738745,0.0145197936513346,0.0240262860883954,0.0179524095097555,0.0240266380724727
"135",24,4,5,10,0.015399573657749,0.0155356830302617,0.0158562369031306,0.0177417852119354,0.0130058801373668
"136",24,4,5,30,0.0147405114062877,0.0137487881940346,0.0127301343660013,0.0127875491303494,0.0139502632878096
"137",24,4,5,50,0.0138518007094527,0.013431402901764,0.0144984845587486,0.0149310956676857,0.015128248566008
"138",24,4,5,70,0.0142421830329046,0.0145065276168619,0.0137832857836967,0.0132977660329851,0.0149313117193836
"139",24,4,5,90,0.0136047595902975,0.0148678967376288,0.0148084776758818,0.0144590704398186,0.0139018042869176
"140",3,3,1,5,0.0219822398505285,0.0443800664293277,0.0208604237235623,0.0443834668983566,0.0443834002608625
"141",3,3,1,10,0.0210926758869977,0.0210581609402064,0.021093633358783,0.0217842578558735,0.0220966461382458
"142",3,3,1,30,0.0234091280252817,0.0225606287135299,0.020772591925663,0.0216006873662353,0.0224541119975233
"143",3,3,1,50,0.0216004339970431,0.0220732671183538,0.021379821199015,0.0215981486460206,0.0215323798579125
"144",3,3,1,70,0.0217683007157064,0.0225103394847317,0.0217779573718674,0.0229266959905979,0.0206924533757712
"145",3,3,1,90,0.0225418479310892,0.0224413314890144,0.0230104158022021,0.0210772170744139,0.0227368142221142
"146",25,5,5,5,0.013992667022531,0.0107261689014837,0.0139895125522764,0.0109365454365061,0.0105054804415078
"147",25,5,5,10,0.0108567366620567,0.0106262471096529,0.0111478265440454,0.0109520885375595,0.0105105760282951
"148",25,5,5,30,0.0100936945706099,0.0109492366528737,0.00995342819185337,0.0091640715905289,0.0110998752779435
"149",25,5,5,50,0.0103794795657145,0.0108064114943793,0.0108233680610828,0.0107664225176286,0.0101492558246514
"150",25,5,5,70,0.0108052985865934,0.0104303245371388,0.0100340439736864,0.010198208428663,0.0105811246868465
"151",25,5,5,90,0.0107165962936765,0.0106786489497559,0.0107542043340975,0.00915247337552045,0.00917513189508046
