"","unit.class","x","y","neurons","sigma1","sigma2","sigma3","sigma4","sigma5"
"85",69,3,7,90,0.0180515852254423,0.0182433243127321,0.0182667666893503,0.0175796769079242,0.0178708373548429
"86",59,4,6,5,0.0267724230040946,0.0267723517635331,0.0146522156463645,0.026772409164473,0.0146521874431738
"87",59,4,6,10,0.0141737776808868,0.0146345436760579,0.014581780528663,0.0137982650630745,0.0267710454177991
"88",59,4,6,30,0.0267713242971393,0.0148582746555565,0.014314623685873,0.0142316444513127,0.0142368798710695
"89",59,4,6,50,0.0161931218328339,0.0145076633792544,0.0139085895804664,0.0149579973738457,0.0144222923067459
"90",59,4,6,70,0.0150066864627729,0.0141598839316009,0.0149621422629787,0.0155022344007936,0.0148484928309822
"91",59,4,6,90,0.0152298899290956,0.0143895123888669,0.0144183044171017,0.0152451371904237,0.0166267364012056
"92",90,2,9,5,0.0248936537098513,0.0247787852391265,0.0247779481948635,0.0366686155635094,0.0237535216874369
"93",90,2,9,10,0.0220047740227698,0.0247755763740578,0.0237131409488519,0.0247756239587738,0.0366687250661709
"94",90,2,9,30,0.0224784037955914,0.0236549420560338,0.02291477066768,0.0252741740611487,0.0236705957060078
"95",90,2,9,50,0.0227349581302207,0.0229446003174632,0.0234987100125139,0.022393656314029,0.0236195228244126
"96",90,2,9,70,0.0222803230866914,0.0230893462718945,0.0230169890400916,0.0216441935214667,0.0238232907923939
"97",90,2,9,90,0.0213541491237343,0.0230457391046001,0.0224265121272882,0.024078320421892,0.0261118042306792
"98",92,4,9,5,0.0212418060404433,0.0215125259288237,0.0210193850958286,0.0189561684430733,0.021699903181942
"99",92,4,9,10,0.0205360089394215,0.0197888461060723,0.0207808843020176,0.0210243322133729,0.0201455874776931
"100",92,4,9,30,0.0207711274140242,0.0204465397737256,0.0186360178908778,0.0195959121300389,0.0199492950430915
"101",92,4,9,50,0.0198697920057942,0.0191012263668592,0.0197253520280681,0.0186811538814428,0.0194961527103584
"102",92,4,9,70,0.0190168039689978,0.0197420830446383,0.0194474332173096,0.0194765601167525,0.0187490281799079
"103",92,4,9,90,0.0199799890007208,0.0200343368456364,0.0195764283940239,0.019126084574299,0.0205819784977683
"104",85,8,8,5,0.0401050753850392,0.0299309325225357,0.0297946022075344,0.0400999227483528,0.0400840354086065
"105",85,8,8,10,0.0297082276499804,0.0298925946613985,0.0297609299388439,0.0305336338575506,0.0314929417699399
"106",85,8,8,30,0.030972558834722,0.0292165264666022,0.0305153775015153,0.0301148659513614,0.0316783801072716
"107",85,8,8,50,0.0304790997958475,0.0298723360992329,0.0300355427284418,0.0294268781997282,0.02992530776771
"108",85,8,8,70,0.0304750457312691,0.0303364914095461,0.0304933179535523,0.0312645155589938,0.0296388121472007
"109",85,8,8,90,0.0319468212325142,0.0301076957192431,0.0297861957312332,0.0292624801357731,0.0304643662755064
"110",33,11,3,5,0.0541845089861778,0.0365089537636965,0.039494000902799,0.0371162197930383,0.0376635356730697
"111",33,11,3,10,0.0376650284211228,0.0367217075914124,0.0383137748068012,0.0368677857142424,0.054189334101905
"112",33,11,3,30,0.0380884029792783,0.0365863765824466,0.0374141711469846,0.0366536641918485,0.0372745263211307
"113",33,11,3,50,0.0378150176888479,0.0382080097536347,0.0359745561443826,0.0369505019988171,0.0367743679803492
"114",33,11,3,70,0.0363171203995165,0.0379541111148661,0.0352284833267857,0.0387358511981577,0.0391421791322082
"115",33,11,3,90,0.0367477116905269,0.0381643137454878,0.0379152106655111,0.0370678943154909,0.0371227300174992
"116",73,7,7,5,0.0307590106443566,0.0428880995739064,0.0428895839272846,0.0307581996513535,0.0428896438143336
"117",73,7,7,10,0.030758708230893,0.030759018474633,0.0297270732330743,0.0428895899823956,0.0304172476395617
"118",73,7,7,30,0.0324953394793176,0.0317766477942799,0.0311310905624165,0.0312634702864718,0.0295955639563502
"119",73,7,7,50,0.0298782325248565,0.0311223311801369,0.0293458154948821,0.0303868207554656,0.0330049998088012
"120",73,7,7,70,0.0306452291226794,0.0308525184125067,0.0283010178600947,0.0309686920359714,0.0315929722547773
"121",73,7,7,90,0.0306057269275303,0.0309537239232851,0.0288976471666101,0.0302073531456856,0.0305913499933421
"122",36,3,4,5,0.0318766945867754,0.018021649763943,0.0182333964952388,0.0182901378639193,0.0186317259020585
"123",36,3,4,10,0.0182401709052632,0.0175006511397829,0.0180781861811906,0.0184776532898458,0.0180237741066365
"124",36,3,4,30,0.018100464472831,0.0175820951517316,0.0175869371751663,0.0184197150032077,0.0183411466050559
"125",36,3,4,50,0.01762327123449,0.0178689098514041,0.0182460889923367,0.0181289634390967,0.0187917376987444
"126",36,3,4,70,0.0182746772333892,0.0184340595640521,0.0187182269206687,0.0178443357962447,0.0184619834636903
"127",36,3,4,90,0.0182145199953148,0.0186129082973981,0.0177532381007087,0.0185742297051967,0.0176461954267289
"128",24,2,3,5,0.015763601168068,0.0149681677729974,0.0232300092423985,0.0145959223356864,0.0147126013560366
"129",24,2,3,10,0.0149742295974144,0.0141092311953313,0.014861141586909,0.0140790530247656,0.0148599630998365
"130",24,2,3,30,0.0144105489026032,0.0145405501482992,0.0137832010865744,0.0150076007652639,0.0146214454952164
"131",24,2,3,50,0.0147994878997868,0.0147257259474085,0.0145069898189151,0.014982605601755,0.0147252278943006
"132",24,2,3,70,0.0149819325716951,0.0141912900475489,0.0137659238799717,0.0145295834193212,0.0141804469870365
"133",24,2,3,90,0.014115728244461,0.0142791174880047,0.013723769052126,0.0138477260798016,0.0157925863588865
"134",94,6,9,5,0.032923379700342,0.0203085795360796,0.0204199573304459,0.020282724021712,0.0329236795778053
"135",94,6,9,10,0.0211513865411773,0.0202399406768687,0.0201182702690557,0.022385953055772,0.02351795714863
"136",94,6,9,30,0.0217831588489023,0.0222633336420084,0.020386640438781,0.0201211258370931,0.0204122125521558
"137",94,6,9,50,0.022162160502726,0.0217533952470678,0.021961704946784,0.0209923376455497,0.0211038645146773
"138",94,6,9,70,0.0207582123933233,0.0214083575621472,0.0223585687840842,0.0212854906875398,0.0218412555621592
"139",94,6,9,90,0.0220463510112075,0.0208946056630417,0.0203218287456429,0.0219750681468556,0.0218725965386992
"140",65,10,6,5,0.0326814712365588,0.0322005423767466,0.0319011345875511,0.0325836438493847,0.0414561862764759
"141",65,10,6,10,0.0325563070793789,0.03303852174683,0.0304595515473237,0.0315561027344935,0.0307269756308682
"142",65,10,6,30,0.0321902877477028,0.0308030659119674,0.0320289822999835,0.0307113051840989,0.0327412297089024
"143",65,10,6,50,0.0315551416688131,0.0321730683530701,0.0310202346761339,0.0314912943128046,0.0325393304172259
"144",65,10,6,70,0.031812672547345,0.0319637109029627,0.0320939192744233,0.0319088351444733,0.0317552448679059
"145",65,10,6,90,0.0309775698219453,0.0316513869340699,0.0312802218776807,0.0318274210696474,0.0321500630431146
"146",4,4,1,5,0.0254388324669728,0.0181187229412155,0.0167245957128375,0.0203646628457141,0.0254387366453234
"147",4,4,1,10,0.0162453510200579,0.0163259160190037,0.0160142511037751,0.0178207584186401,0.0178869028996439
"148",4,4,1,30,0.0171607884359473,0.0180598190426193,0.0162613895131962,0.0158733761121842,0.0160062882620145
"149",4,4,1,50,0.0165696227808578,0.0160182897158862,0.0163359376824867,0.0165584372941,0.0172154852401551
"150",4,4,1,70,0.0171876939205788,0.0172631573279463,0.016004312076929,0.0154105299882451,0.0173623149182821
"151",4,4,1,90,0.0187472483087514,0.0162458764742537,0.015875152718792,0.0186264615996129,0.0163052949552033
"152",58,3,6,5,0.0126430064387867,0.0125089406226926,0.0124021346424048,0.0126104174120823,0.0124853959329263
"153",58,3,6,10,0.0124460779220691,0.0371913376738067,0.013076374896293,0.0121836117598389,0.0119885777783626
"154",58,3,6,30,0.0126401544710737,0.0125499305070135,0.0129406760185208,0.0122050253277044,0.0371920803521728
"155",58,3,6,50,0.012498669609904,0.01243294722219,0.0130793496611115,0.012969733025772,0.0121092877516979
"156",58,3,6,70,0.0125175438631651,0.0127371883187998,0.012469094732522,0.0126855529020966,0.012795158857902
"157",58,3,6,90,0.0122801734756765,0.0124086545458682,0.0125697505651733,0.0126347723229277,0.0126386516260492
"158",17,6,2,5,0.0358595299994594,0.0358595562546814,0.0223288694942129,0.0215727293991413,0.0358595299994594
"159",17,6,2,10,0.0219482132666822,0.0209591294194134,0.0218273861470527,0.0223458182853421,0.0219603969199485
"160",17,6,2,30,0.0216861552359283,0.0212393700722901,0.0224307424527426,0.0358505604097195,0.0224189244338996
"161",17,6,2,50,0.0210916254153152,0.0222244234081859,0.0203728952200406,0.0218023447402309,0.0213874053786978
"162",17,6,2,70,0.0203988333047288,0.0223995180318718,0.0219394985545323,0.0221750134659845,0.0227050187376908
"163",17,6,2,90,0.0209894813440198,0.0209742515428668,0.0216093913726757,0.021861195655116,0.0218101161061335
"164",50,6,5,5,0.0213864621362848,0.0227235083567765,0.0229463553994449,0.0379764277923507,0.0232723875831194
"165",50,6,5,10,0.0206765581969061,0.0227247475908845,0.0379734735722968,0.0212105815022449,0.0227253749467928
"166",50,6,5,30,0.0208727873547636,0.0211167846271348,0.0379736832725897,0.0229711863114832,0.0221839394788228
"167",50,6,5,50,0.0207082017866508,0.0212196388566057,0.0213284147606911,0.0207102367296003,0.0215065520417185
"168",50,6,5,70,0.0215264634129994,0.0206470149671909,0.0213718931783002,0.0209122914036035,0.0216632176150249
"169",50,6,5,90,0.0210606834156204,0.0221779359671521,0.0213856534863752,0.0209045338650508,0.0213114270930281
"170",52,8,5,5,0.0551178869539677,0.055117846860765,0.0384614800270007,0.0406484346744588,0.0393658142681996
"171",52,8,5,10,0.0405226349803054,0.0375576358761219,0.0403572420695944,0.0388856080123761,0.0404677018149428
"172",52,8,5,30,0.0387531638053833,0.0402679381937352,0.0395375448681414,0.040020390991917,0.0376439462432329
"173",52,8,5,50,0.0391554573170538,0.039912473567412,0.0417574504582864,0.0389417745604649,0.0411539623521051
"174",52,8,5,70,0.0389512181462308,0.0402480239138428,0.0393919858653783,0.0364494960029224,0.0366055393230534
"175",52,8,5,90,0.0406185245990333,0.0373556284033706,0.0384554155233923,0.0401205865330503,0.0383085127808332
"176",38,5,4,5,0.0208665425797063,0.0423146831795604,0.0210645140995163,0.0423177885834757,0.0423189366613231
"177",38,5,4,10,0.0208529103493833,0.0202068400768826,0.021376679387232,0.0208227807028347,0.0204031330044231
"178",38,5,4,30,0.0203526416956117,0.0218844117028363,0.0207226309408309,0.0209375502168113,0.0200611643548935
"179",38,5,4,50,0.0205982075097569,0.0207364312680235,0.0207455822771988,0.0202039845201405,0.0210012803577928
"180",38,5,4,70,0.0204513821516368,0.0202286883386649,0.0207773416260088,0.0208545960009561,0.0206924895525389
"181",38,5,4,90,0.0201286418273762,0.0202904247612183,0.0201824669617644,0.0206698504293184,0.0204769484260832
"182",37,4,4,5,0.0345490968638748,0.0345501626520627,0.0345491981938766,0.0345490968638748,0.0187926534087626
"183",37,4,4,10,0.0180535741290142,0.0180095229983508,0.017998234542225,0.0183070883052337,0.0182118231791742
"184",37,4,4,30,0.0187567136463576,0.0178580256470598,0.0188231655917331,0.0185558233609418,0.0176717568971562
"185",37,4,4,50,0.0185625524651812,0.0177550537905466,0.0185813815972664,0.0185529235058783,0.0183990580049899
"186",37,4,4,70,0.01818314452814,0.0185067989675448,0.0183165242847762,0.0183018193063427,0.0182710340023712
"187",37,4,4,90,0.0187755654504514,0.0181973274861441,0.0184938225904088,0.0187744123981113,0.0177019949919779
"188",6,6,1,5,0.0284062526229203,0.0278160524421039,0.0217263548367115,0.0364390596575506,0.0364390507508912
"189",6,6,1,10,0.0303011596735783,0.0285438095174381,0.0280070233234709,0.0275487295555313,0.0296359239738588
"190",6,6,1,30,0.0274316712749154,0.0239603623489354,0.0243815809302265,0.027214969151115,0.0265199878707284
"191",6,6,1,50,0.0255020313215385,0.0277850873551193,0.027531416797206,0.0272312633236898,0.0273368665952386
"192",6,6,1,70,0.0276213004850361,0.0276646264191971,0.0273514486273766,0.0266182386033543,0.0274995700904539
"193",6,6,1,90,0.0264435594997674,0.0271838274429823,0.0258967932153643,0.0269983790521124,0.0272746224785095
"194",81,4,8,5,0.017523408127453,0.0159063128938487,0.0178192473166997,0.0162382731752145,0.0381939214040334
"195",81,4,8,10,0.0170314066884486,0.0169707367114768,0.0165008986203054,0.0381938925891291,0.0165879414161118
"196",81,4,8,30,0.0176088404185831,0.0169861263034104,0.0180657279865314,0.016135758444131,0.0188861909415853
"197",81,4,8,50,0.018581432301123,0.0184764677544141,0.0173671477601549,0.0177800040845664,0.0183993240745125
"198",81,4,8,70,0.0182891691163351,0.0177678191666306,0.0171412785324366,0.0189944122372794,0.0176837777204423
"199",81,4,8,90,0.0182433611128782,0.018015397845712,0.0173120179035139,0.0183227832360642,0.0181318961295527
"200",82,5,8,5,0.0416318890545875,0.0294504413767389,0.026390664331936,0.0416321809104445,0.0416318259516567
"201",82,5,8,10,0.0416313432047687,0.0416282790818021,0.0242524076057052,0.0416356671432912,0.0210227902720009
"202",82,5,8,30,0.0265671661755722,0.0257796860885084,0.0295755789149466,0.0283443413138293,0.0228459552339799
"203",82,5,8,50,0.0246997666353404,0.0228940744681836,0.0253748105048799,0.0289108639574853,0.0228435535704173
"204",82,5,8,70,0.022514579256333,0.0252616531339593,0.0222611027489249,0.0237120261722363,0.0226813223820299
"205",82,5,8,90,0.0235418846933854,0.0254580499488799,0.0208964224057856,0.0229188527183365,0.0221273437375953
"206",11,11,1,5,0.0406942935048054,0.0667690749653517,0.0401123788914125,0.0667690727698798,0.0522499744129704
"207",11,11,1,10,0.0399556284648918,0.0392276747950195,0.0522120709654248,0.0463329581734294,0.0518051926412003
"208",11,11,1,30,0.0426247636831156,0.0406341445015851,0.0438040609146245,0.0405150728507131,0.042127925951601
"209",11,11,1,50,0.045683311932478,0.0408061319151352,0.0385218272090457,0.0409145025945454,0.0411783120133949
"210",11,11,1,70,0.0455739050348975,0.0416017914478425,0.0429062841742186,0.0411015279541116,0.0417059363203554
"211",11,11,1,90,0.0428018406991417,0.0417641240951982,0.0431420266732187,0.0419023724537808,0.0409334453133966
"212",64,9,6,5,0.0532675323563445,0.056646789890555,0.0543622063427645,0.0543943845267066,0.0545683364000686
"213",64,9,6,10,0.0781164268476762,0.0781148932668759,0.0527282551592594,0.0549132697887346,0.0544685087635942
"214",64,9,6,30,0.0531699831598108,0.0545651402737882,0.0525826014086798,0.0528752046787156,0.0566456458573642
"215",64,9,6,50,0.0526774985664283,0.0501330953003285,0.0535267960727562,0.0544218933347514,0.0545244233416771
"216",64,9,6,70,0.0518141088647916,0.0545511079437364,0.051748871944677,0.0533071737069154,0.0523902579946468
"217",64,9,6,90,0.0539296873014516,0.0533356568283708,0.054541205385991,0.0505342353122433,0.0527777535583393
"218",75,9,7,5,0.0534772891621958,0.0677927729626146,0.0677927594260654,0.0677927354585083,0.0531106396368327
"219",75,9,7,10,0.0548391228564687,0.0555770165987541,0.0536237612798871,0.0548370843889961,0.0596972387289364
"220",75,9,7,30,0.0627620879312873,0.0558075799209506,0.0526255852078609,0.0567367455994859,0.0542323397532744
"221",75,9,7,50,0.0513546310916786,0.0539513053232484,0.055966552027261,0.0602514998943732,0.0565343049931954
"222",75,9,7,70,0.0516941112729925,0.053666781895926,0.0577870753993546,0.0628306801711098,0.0601691186530465
"223",75,9,7,90,0.0577270924314986,0.0559730142603842,0.0543807662957093,0.0555355875716299,0.0569084272090399
"224",98,10,9,5,0.0325402668621511,0.0402421841624527,0.0402442992903329,0.0283825054635037,0.032853593966073
"225",98,10,9,10,0.0325688986232153,0.0293287550511652,0.0291433022086858,0.040242160024292,0.0325054617598247
"226",98,10,9,30,0.0305181264183768,0.031139510352535,0.0292645996212102,0.029802260338886,0.0292325352049941
"227",98,10,9,50,0.0304224657158005,0.0320417526249566,0.0307378456130942,0.0291624389072121,0.027469267069184
"228",98,10,9,70,0.0310285298568074,0.0311428259424675,0.0311693567239247,0.0315683726866699,0.0328704520312014
"229",98,10,9,90,0.028118565034988,0.0288909950946565,0.0306443043123421,0.0296097553366692,0.0320476344930879
"230",32,10,3,5,0.0474812571817086,0.0474813850569833,0.0323000811203339,0.0474813235865029,0.0474813982038265
"231",32,10,3,10,0.0329127174044575,0.0474811441790733,0.0322789162265682,0.0319656427764676,0.0474813125764965
"232",32,10,3,30,0.0318545413166211,0.0368644657667198,0.0338509363362917,0.0355495236998251,0.0346750747019936
"233",32,10,3,50,0.0364635493006056,0.0352040111556389,0.0346308869458248,0.0337212250849063,0.0354379148869137
"234",32,10,3,70,0.0328342002891085,0.034166333447787,0.0325282413263716,0.0342986712567819,0.034451919069451
"235",32,10,3,90,0.0334560628283093,0.0351471045014507,0.0324730602582441,0.033124795423167,0.0335756970603827
"236",45,1,5,5,0.0150689461338459,0.0154770330569375,0.0209232108640965,0.02059496748479,0.018559549693451
"237",45,1,5,10,0.0227582245429614,0.0210089312204466,0.0180036842963574,0.0163285713365297,0.0145121742158349
"238",45,1,5,30,0.0156676091159626,0.0153823498275634,0.0158379351117476,0.0151980554733499,0.0156166257384985
"239",45,1,5,50,0.0149142353582177,0.0155980086514214,0.0146357548793685,0.0148281756926729,0.0152359795591866
"240",45,1,5,70,0.0150184782123223,0.0157159150315736,0.0151868827083306,0.015322560082017,0.0156177473128061
"241",45,1,5,90,0.0152939614003107,0.0152638975727195,0.0152852990471938,0.0158577754577792,0.0160415634899613
"242",89,1,9,5,0.0174887727768719,0.0157313534016481,0.0291970908748451,0.0173801482884174,0.0291975874696994
"243",89,1,9,10,0.0171339873651598,0.0174106666533379,0.0193498185116759,0.017781807901001,0.0169362962124811
"244",89,1,9,30,0.0168450106496585,0.0172103526746424,0.0199729267430495,0.0185099064574226,0.0180231300117787
"245",89,1,9,50,0.0192224154565853,0.016707127954633,0.0161078911416143,0.0189663544863442,0.0184955992488331
"246",89,1,9,70,0.0185092320244235,0.0181380977820119,0.0189686140850057,0.0178772359098808,0.0188352941036223
"247",89,1,9,90,0.0184137443615731,0.017148656800714,0.017592842640585,0.0193036162486283,0.0193865752674121
"248",84,7,8,5,0.0254674771550239,0.037526624805464,0.037526703797224,0.0537978649498244,0.0375147262542071
"249",84,7,8,10,0.0339001855188211,0.0348586895725492,0.0375343894008227,0.0374884334705557,0.0383178248084027
"250",84,7,8,30,0.0354570383426174,0.024939072129936,0.0372828190265494,0.0261447445141843,0.0375185053692185
"251",84,7,8,50,0.028024603245455,0.0256632645623787,0.0270980169091438,0.0305107920657372,0.0296038684886002
