"","unit.class","x","y","neurons","sigma1","sigma2","sigma3","sigma4","sigma5"
"56",33,5,5,5,0.0316976831666205,0.0316975934201793,0.0275095305287519,0.0316979357781064,0.0316946179603121
"57",33,5,5,10,0.0439166398079578,0.0285334710894474,0.0307276857256873,0.0290298606712475,0.029742274453128
"58",33,5,5,30,0.0295805291298476,0.0284587287764069,0.0292831710469771,0.0296097252042521,0.0286515817949343
"59",33,5,5,50,0.0306929968786748,0.0294347975875633,0.0295750987827863,0.0302844726138224,0.0291733048180007
"60",33,5,5,70,0.0283488218237711,0.0287957619425153,0.028222214217842,0.0303404850490679,0.0291048030368123
"61",33,5,5,90,0.0306069580269496,0.030411793317464,0.0300174600047973,0.0317501478205398,0.0303709752219775
"62",11,4,2,5,0.0212992019956018,0.0204569373059696,0.0218069648258152,0.0224249536250805,0.0219522204595848
"63",11,4,2,10,0.0220110924746659,0.0331401820256105,0.0195865092542233,0.0203073460528425,0.0218558676532781
"64",11,4,2,30,0.0209667999267329,0.0208880488090518,0.0210878036852348,0.0209536571058684,0.0211850654859738
"65",11,4,2,50,0.0214053671313002,0.0213859460406965,0.0220413929358852,0.0205702574872895,0.0229599792243072
"66",11,4,2,70,0.0227809923207956,0.020146349296555,0.0208681450810619,0.0203163672419206,0.0206708422379668
"67",11,4,2,90,0.02197207883151,0.0211425542543328,0.02159802844734,0.0213497923348961,0.0222192616904574
"68",12,5,2,5,0.0398483760951857,0.0252596168909521,0.024774257284111,0.024824045354018,0.0398483760951857
"69",12,5,2,10,0.0247936711820744,0.0398483509369707,0.0247633454912691,0.0252979637502118,0.0247946994883153
"70",12,5,2,30,0.0252267470783989,0.0245555460470807,0.0258634088043252,0.0253485585443536,0.0252613900445914
"71",12,5,2,50,0.0398485053908477,0.0250681694844646,0.0248380059244441,0.0252060009126401,0.0246430951572068
"72",12,5,2,70,0.0251985543559562,0.02604229717509,0.0250565209125382,0.0253299584553087,0.0256077854111987
"73",12,5,2,90,0.0250017288413251,0.0264732894480938,0.0250184220211255,0.0255336819864745,0.0262390269793597
"74",46,4,7,5,0.0392943488252281,0.0242659824699561,0.0250403086694345,0.0392943480848204,0.0241959636219903
"75",46,4,7,10,0.0200757529811363,0.0250408955833172,0.0238049965022283,0.0251952303571267,0.02413428318718
"76",46,4,7,30,0.022330808656469,0.0196624481354994,0.0195012116153424,0.0196746657182594,0.022242101234256
"77",46,4,7,50,0.0206073598596349,0.0244806379314372,0.0200909392917086,0.0213673273585501,0.024247349071149
"78",46,4,7,70,0.0209540782885695,0.0230429913891664,0.0213268588589733,0.020501232024534,0.0198924803314704
"79",46,4,7,90,0.0225559009765013,0.0238233714549324,0.0197173040061891,0.0201444202133318,0.0182273155200243
"80",16,2,3,5,0.0349515186402933,0.0349515201302919,0.0164380892960648,0.0175196248651116,0.0172713030644794
"81",16,2,3,10,0.0163692360381311,0.0164797658320425,0.0163362080076005,0.0160810440100467,0.0172721402335266
"82",16,2,3,30,0.0159836546271996,0.0168785784675216,0.0171479247154612,0.01637905065546,0.0167088358803334
"83",16,2,3,50,0.0159431932043189,0.0167789886068162,0.0161774182570096,0.0167437631669372,0.0164991906525551
"84",16,2,3,70,0.0160191612298767,0.0166057726942133,0.0166334873978006,0.0173914451169331,0.0169278037359183
"85",16,2,3,90,0.0164199109836807,0.0174091987695865,0.0166248005665499,0.0164998946007535,0.017003547856049
"86",9,2,2,5,0.0188804866774402,0.0416787384433071,0.0416794435970977,0.0194212372410526,0.0185412095897558
"87",9,2,2,10,0.0195661396009756,0.018881933730091,0.018639365362787,0.0188816324528142,0.0191140260132159
"88",9,2,2,30,0.0193327072511467,0.0184790982819085,0.01904125392883,0.0185951213839968,0.0199844456253119
"89",9,2,2,50,0.0197086559229686,0.017956640432097,0.0192611320106464,0.0192921951644344,0.0191668700530929
"90",9,2,2,70,0.0182844733398436,0.0196994445106476,0.0193538588950318,0.019459105047443,0.0187139374229335
"91",9,2,2,90,0.0196503331330831,0.018602801386552,0.0180300530359439,0.0182363597815447,0.01935076672617
"92",27,6,4,5,0.0275584136103927,0.04357492419972,0.0435749966011158,0.0290015603470397,0.0275664018834101
"93",27,6,4,10,0.0275866315930874,0.0280362681991905,0.0273429313998883,0.0276831208840884,0.0272018811000633
"94",27,6,4,30,0.0275173369340476,0.0276188776643469,0.0271533269521971,0.0271427269254013,0.0280877116728952
"95",27,6,4,50,0.0276997004124329,0.0276789839768273,0.0276523588311882,0.0283810000229128,0.0283244253950322
"96",27,6,4,70,0.0275746521355721,0.028095042142824,0.0290786152115356,0.0283848401300145,0.0284726319444283
"97",27,6,4,90,0.0281801589615148,0.0276701629860849,0.0282466467731688,0.0276521950096672,0.0287332867030943
"98",49,7,7,5,0.0501335020787555,0.0508662262130749,0.0481886406184883,0.0508739259818886,0.0696363780470638
"99",49,7,7,10,0.0465561292171997,0.0511976979183036,0.0512799430158056,0.0461867305790981,0.0508727756085275
"100",49,7,7,30,0.0498994133592121,0.0482258711184823,0.0479930635084891,0.0443016867842848,0.0482597004049571
"101",49,7,7,50,0.0501662661294784,0.0463014600033233,0.0455634250648951,0.0469108745247997,0.0537228220496758
"102",49,7,7,70,0.048297706576219,0.0469912428511942,0.0489916974242966,0.0491024825915284,0.0475390134606956
"103",49,7,7,90,0.0508904523601955,0.0484848276986749,0.0505892263702282,0.050968335641668,0.0455021315599788
"104",19,5,3,5,0.0402018573754104,0.0258298950490729,0.0402018621160328,0.0402018621160328,0.0402011183414225
"105",19,5,3,10,0.0278632123198052,0.0402011815661202,0.0258356576738349,0.0280463957345373,0.025828365211479
"106",19,5,3,30,0.0243970609234902,0.0302281300759474,0.024057010329858,0.0256363423997149,0.0273509912700192
"107",19,5,3,50,0.0246963359515333,0.0238704727175853,0.0299773217091905,0.0246755052665423,0.040202602722765
"108",19,5,3,70,0.0228215939854214,0.0240917861831791,0.0236069265746365,0.0263626123261752,0.0239575885835461
"109",19,5,3,90,0.0248000707807855,0.0245207451627219,0.0278038464640165,0.0239753782527851,0.0249262086137527
"110",22,1,4,5,0.0175019000872949,0.0336914248485905,0.0336914297437973,0.015894616070879,0.0336915346018889
"111",22,1,4,10,0.0336916082652534,0.0207641416257312,0.0152026658228887,0.016748305304481,0.0336912953349419
"112",22,1,4,30,0.0257132327419895,0.0220269192680442,0.0146957591028656,0.0326250041931346,0.0289987814361094
"113",22,1,4,50,0.0297232695967612,0.0190057777406926,0.0187906961321782,0.0151442907267539,0.0140620120498332
"114",22,1,4,70,0.0123936242043572,0.01536430103915,0.0151931768866143,0.0129365222352329,0.0130233510796414
"115",22,1,4,90,0.0143206777343064,0.0142367071100856,0.0151779140449442,0.0133004636699948,0.0135049779762794
"116",37,2,6,5,0.0135313134997991,0.0134862935849498,0.0118023736644933,0.0134643576116116,0.0227001236867398
"117",37,2,6,10,0.0112134020606492,0.0109667730226893,0.011663027921868,0.0128160114858271,0.0135268757498497
"118",37,2,6,30,0.0109962979422735,0.0103782455883694,0.0114691663217333,0.0110857892981279,0.0111966167392957
"119",37,2,6,50,0.0113665409510981,0.0114281539120211,0.0109110447396802,0.0110827969275265,0.0107290931534084
"120",37,2,6,70,0.0113063645290586,0.0111891953428358,0.0112621844771476,0.0115257458701809,0.0121559512412532
"121",37,2,6,90,0.0112800677182114,0.0108557307802987,0.0113697223707659,0.0112681340092717,0.0114271321947114
"122",20,6,3,5,0.0346149484221111,0.0346158807073303,0.0436208287218033,0.0346188859705513,0.0346154965672128
"123",20,6,3,10,0.0313145799228743,0.0346125686501467,0.0314433238258019,0.0335873303209447,0.0307080894501419
"124",20,6,3,30,0.03128447552779,0.0321584707400112,0.0314129564302348,0.0320935559341487,0.0318344753495916
"125",20,6,3,50,0.0319989165618081,0.0307603003572923,0.0330886628779426,0.0313838897019337,0.0317881779446703
"126",20,6,3,70,0.0315790649689433,0.0314649200710842,0.0327644987586788,0.0327061749521385,0.0330467304113103
"127",20,6,3,90,0.031203041816433,0.032153614413813,0.0322237946016072,0.03138433967036,0.0307842954523398
"128",44,2,7,5,0.0125600712979734,0.0256744221498608,0.0256640774895316,0.0256643155014151,0.0120515487403409
"129",44,2,7,10,0.0120398890059018,0.0112673489060838,0.012110940168518,0.0189023198118217,0.0123448192318485
"130",44,2,7,30,0.0124433097026462,0.012566261390292,0.0121436865616266,0.0112161806723848,0.0120849398242563
"131",44,2,7,50,0.0127170050418039,0.0122686508417023,0.0123587725648419,0.0127456147266426,0.0121820977156733
"132",44,2,7,70,0.0117046453187185,0.0114801183103117,0.0116678133113514,0.0116767957274105,0.0115037844760676
"133",44,2,7,90,0.0123941507280936,0.0122138943945589,0.0116462754128818,0.0115988056973565,0.0112855632055108
"134",15,1,3,5,0.0410632644549143,0.0410632644549143,0.0123346992084398,0.0410633436657355,0.0123443661639431
"135",15,1,3,10,0.0126559044902556,0.0119825984344031,0.0122947936513996,0.011684942153537,0.0125346360576347
"136",15,1,3,30,0.0119998036156806,0.0115996851896965,0.0118891519942645,0.0117308083689225,0.0118639556741356
"137",15,1,3,50,0.0117890430817166,0.0122481801039227,0.0117459094267602,0.0410627450411454,0.0115409128204804
"138",15,1,3,70,0.0123844378261532,0.0119876283955715,0.0122296733077407,0.0123282934488945,0.0123875508598579
"139",15,1,3,90,0.0125070187933366,0.0119942118084513,0.0123747823563564,0.0120841038795093,0.0118875614383385
"140",34,6,5,5,0.0313530297060672,0.0315152052271574,0.0309340005026118,0.044681105643802,0.0314452407955507
"141",34,6,5,10,0.0312233225102981,0.030919290152415,0.0312716468205434,0.0321236518410873,0.032517725951184
"142",34,6,5,30,0.033092214110972,0.0291837572374886,0.0348611825814885,0.0430382992197,0.0319532857243986
"143",34,6,5,50,0.0296320806576774,0.0296277972102029,0.0303021552396915,0.030936714101985,0.0310126461667567
"144",34,6,5,70,0.030535062449932,0.0311725860825819,0.0297675269290982,0.0302997913473182,0.0317273388377797
"145",34,6,5,90,0.0297525573551872,0.0303200482233119,0.029116720386656,0.0304711109305618,0.028512523497711
"146",39,4,6,5,0.0221251068439881,0.0388498357253427,0.0220408213271842,0.0222509916964199,0.0224699127341563
"147",39,4,6,10,0.0224376304787895,0.038849886777026,0.0224121474748945,0.0222163888462198,0.0221094420651665
"148",39,4,6,30,0.0226938293566813,0.0221451752866523,0.0219475885753988,0.0214265494749489,0.0221392244191492
"149",39,4,6,50,0.0221446964554624,0.0222155835812348,0.0219258947757265,0.0223394444022199,0.0224735569648506
"150",39,4,6,70,0.0217061434576168,0.0223251455611712,0.0224430083193563,0.0225737656404668,0.0221528339704339
"151",39,4,6,90,0.0230540998611889,0.0226122727430195,0.0219410654240423,0.0222033540991044,0.0223597799557186
"152",42,7,6,5,0.0276617103399674,0.0270535317529554,0.0426904727043994,0.0274666519679434,0.0262191886077144
"153",42,7,6,10,0.0264692530987076,0.0266322866259028,0.0276804257900903,0.0262594215874445,0.0276828879245014
"154",42,7,6,30,0.0268802958589461,0.0271369906471341,0.0274927093567657,0.0427132044567894,0.0267808373022448
"155",42,7,6,50,0.027253314378364,0.0275394436766691,0.0269270082889759,0.0274875734283208,0.026617850630118
"156",42,7,6,70,0.0277979845915026,0.0277351781245137,0.0265134625555743,0.0265289294413309,0.0274593451951208
"157",42,7,6,90,0.0267231169775242,0.0277450523860931,0.0275164533631978,0.0271840483625006,0.0270298956301657
"158",41,6,6,5,0.0550515757134767,0.0550455893343363,0.0378605531484674,0.0550457977523711,0.0550455009545642
"159",41,6,6,10,0.0435310434877975,0.0386750707849124,0.0409840699899043,0.0393765496989574,0.0433353876990613
"160",41,6,6,30,0.039525375163508,0.0378486245431492,0.0410512003088853,0.0414493580935421,0.0399320341549126
"161",41,6,6,50,0.0395498319649651,0.0415930095787526,0.0384144972605966,0.0384505209407326,0.0395561439910212
"162",41,6,6,70,0.0388610121922545,0.0411705972728871,0.0404078797499337,0.041732608987968,0.0409084983877216
"163",41,6,6,90,0.0414528823300117,0.0418218187649753,0.040172615494945,0.044467437835878,0.0386427493542184
"164",8,1,2,5,0.0324370394238076,0.0163022413966716,0.0160907251857569,0.0324370346804592,0.0164252842752624
"165",8,1,2,10,0.0159627891059993,0.0164660910926257,0.016420336949645,0.0165994371612569,0.0163608546667107
"166",8,1,2,30,0.0174796918718584,0.0161875940063728,0.0160545616081463,0.0162367896697708,0.0161252525488975
"167",8,1,2,50,0.0184309824796692,0.017932658753219,0.0158964610579229,0.0165375908417472,0.0187397922239434
"168",8,1,2,70,0.0171714802926542,0.0188625786715667,0.0172924801118351,0.0191805183101357,0.0177978610811996
"169",8,1,2,90,0.0177048647213668,0.0178515214037435,0.0168817696203537,0.0166091896676777,0.0186312707177964
"170",4,4,1,5,0.038202240474971,0.0252288617019952,0.0381979212620392,0.0382022749834869,0.0254563112397354
"171",4,4,1,10,0.024698384945913,0.0252296435332876,0.0247572536703116,0.0248901585158719,0.0255886037648898
"172",4,4,1,30,0.038195548050394,0.0251224946278682,0.0252587738470575,0.0271088341667984,0.0253218498416147
"173",4,4,1,50,0.0254982720884739,0.0255497409074209,0.0242364831445594,0.0256903696336864,0.0245221862414005
"174",4,4,1,70,0.0250675618196314,0.0261867723938183,0.0252386710956856,0.024823052477682,0.0260081672501841
"175",4,4,1,90,0.0260600282794997,0.0269720084408906,0.0261584142977279,0.0259451883161829,0.0259128311735168
"176",35,7,5,5,0.0288340873470615,0.0288337163654302,0.028835978324742,0.0485824951804394,0.0485817118098862
"177",35,7,5,10,0.0293217445421676,0.0291219384848909,0.0288349825707224,0.0292009668055377,0.0290667633191864
"178",35,7,5,30,0.0307821730463648,0.0293776303174413,0.029343287365633,0.0286939529735202,0.0295215316022811
"179",35,7,5,50,0.030145942193656,0.0288921366755114,0.0298277606374247,0.0295750983078136,0.028835654979549
"180",35,7,5,70,0.0302000610297706,0.02966568355492,0.0293746461970136,0.0298581940807908,0.0308394837866802
"181",35,7,5,90,0.0299590777136534,0.0321566618089597,0.0287947837846368,0.0325959513641052,0.030254392739679
"182",30,2,5,5,0.0311728499359819,0.0311770456352383,0.014775789335983,0.0154317281051157,0.014952558313777
"183",30,2,5,10,0.0144374626334795,0.0147758096267175,0.0173480266024265,0.0149688304057026,0.0128962207072104
"184",30,2,5,30,0.0127615128124551,0.0126742569659198,0.0133688852471713,0.0134316817259272,0.0139367403797908
"185",30,2,5,50,0.0137920873124877,0.0134825660474615,0.0128331811232612,0.0130670678919228,0.0129117185336403
"186",30,2,5,70,0.0311768673806373,0.0149792565825766,0.0131443664311915,0.013046722239811,0.0129201222576697
"187",30,2,5,90,0.0133368180395161,0.0127624064158258,0.0129223400615277,0.0131322396064867,0.0127991954974293
"188",45,3,7,5,0.0187334048597878,0.0174731556587597,0.0174034882393877,0.033472058406391,0.0176115388465776
"189",45,3,7,10,0.0334678757328601,0.0334721287776727,0.0195518746616625,0.0207987500989058,0.0177245860888689
"190",45,3,7,30,0.0187162865398476,0.0208244461792013,0.0169702992752865,0.0192716054086314,0.0191602492262697
"191",45,3,7,50,0.0162206536133643,0.0192171838780429,0.018799117122128,0.0176612613667259,0.0181255599872442
"192",45,3,7,70,0.0193300569670027,0.0211789280315637,0.0197646847793256,0.0173157771700805,0.019551040196078
"193",45,3,7,90,0.0190326348142788,0.0170545517817874,0.0172803379719712,0.0179225876137537,0.0170755219238722
"194",18,4,3,5,0.0207511337111097,0.0468841730980421,0.0207573486855349,0.0468841738824889,0.0207528893659669
"195",18,4,3,10,0.0205784640928306,0.0468845837837791,0.0202583106493235,0.0202500182211269,0.020828464424908
"196",18,4,3,30,0.0191124246547979,0.0195352378108811,0.0202154607619614,0.0198526423382168,0.0200049429592119
"197",18,4,3,50,0.0195740911907876,0.0200362528516404,0.0199884192074138,0.0206868586361304,0.0201488851020876
"198",18,4,3,70,0.0212202605888116,0.0194892533939642,0.0200365607590954,0.0204541126470618,0.0201492964853931
"199",18,4,3,90,0.0203351061306776,0.0205541695951254,0.0190333641105332,0.019765587325114,0.0206558745804202
"200",3,3,1,5,0.0503293853675383,0.0173452655069237,0.0175567760969233,0.0172422933887157,0.0503275402099833
"201",3,3,1,10,0.0165150312562034,0.0189376883690482,0.0174578424398484,0.0167888447932671,0.0503276657161987
"202",3,3,1,30,0.0503262541292881,0.0178431409682865,0.0263804476229622,0.0225745421631255,0.0173822788486341
"203",3,3,1,50,0.0192075403254196,0.0189848297110444,0.0209481806369461,0.019763678035189,0.0180206659495882
"204",3,3,1,70,0.0238315518966847,0.0191084815379112,0.0172310074539855,0.0186849535099079,0.0222505700296028
"205",3,3,1,90,0.0203829333700655,0.0200416567077751,0.0179579424565922,0.0238646249348376,0.0189507294149342
"206",10,3,2,5,0.0181563326911941,0.0181387743617928,0.0181372494905378,0.0446826033147445,0.0446827514765794
"207",10,3,2,10,0.0198627392886207,0.0446825227402886,0.0446826033147445,0.0203737794004037,0.0182440268386914
"208",10,3,2,30,0.0446829538782956,0.0190750114726955,0.020679774369195,0.0446909299963804,0.0185913217188099
"209",10,3,2,50,0.0201958758925619,0.018641344050088,0.0200639310686857,0.0206157434466053,0.0192073657879433
"210",10,3,2,70,0.0204732768811275,0.0197067526897502,0.0190326081680612,0.02115465624624,0.0203912253334419
"211",10,3,2,90,0.0208899595014716,0.0211461288914079,0.0201051048055115,0.0200483013024362,0.0192728037254185
"212",26,5,4,5,0.0411063299051273,0.0411063391394172,0.0411059264895291,0.0262659336593247,0.026274573095543
"213",26,5,4,10,0.0258074915993251,0.0261894668363986,0.0411047526030141,0.0411058901619586,0.0246992402007408
"214",26,5,4,30,0.0247279613534,0.0244367014889996,0.0249419497908528,0.0235790474325527,0.0239276008506275
"215",26,5,4,50,0.023634700049613,0.0253696200589408,0.0257766460841702,0.0240711462431425,0.025848694500901
"216",26,5,4,70,0.024990499788253,0.0254946267555515,0.0251209413287518,0.0253645820782207,0.0246118413612147
"217",26,5,4,90,0.0253449231711563,0.0249465724493123,0.0262279104381873,0.0265099724788708,0.025147403493178
"218",5,5,1,5,0.0475466978924512,0.0475467977290486,0.0282134448797591,0.0475467192535109,0.0282162765982429
"219",5,5,1,10,0.027925010298482,0.0279177965684901,0.0281768079356878,0.028302783625718,0.02631689781798
"220",5,5,1,30,0.0287374964575745,0.0281347889721748,0.0267439963841143,0.0278875736462643,0.0277553444664646
"221",5,5,1,50,0.0278514608935077,0.0274663729669474,0.0302466797150436,0.0266595225724243,0.0266981049956698
"222",5,5,1,70,0.0289104382707276,0.0276451091866944,0.0276853601245365,0.0288877190068612,0.0303867348220396
"223",5,5,1,90,0.0283655651594121,0.0283987768637583,0.0289978379967417,0.0276047740878205,0.0290964986953723
"224",6,6,1,5,0.0500585935229079,0.0479717732719802,0.062456485137555,0.0624563681568806,0.062456485137555
"225",6,6,1,10,0.0479888818701939,0.0624564942705758,0.0503506367853582,0.0502954018275406,0.0624554571744892
"226",6,6,1,30,0.0495285855002547,0.0457717626849467,0.0491768370632639,0.0508220324185034,0.04523941313459
"227",6,6,1,50,0.0477384959092806,0.0465031120164067,0.0480288635682669,0.0473542562207165,0.0479492177697017
"228",6,6,1,70,0.0484775960478787,0.0501775852427918,0.046517042405629,0.0501638953069448,0.048949166019419
"229",6,6,1,90,0.0500004051807994,0.0520637710789656,0.0445156692432648,0.0486916686359551,0.0442001700561738
"230",2,2,1,5,0.0201504445621778,0.0191954296566772,0.0382093381721188,0.0203250059247739,0.0209050731459826
"231",2,2,1,10,0.0185361768340848,0.0382077670395772,0.020060248991207,0.0191951389916054,0.0198133515616878
"232",2,2,1,30,0.0183940099822992,0.0204598359973152,0.0198650099194349,0.0189115719939133,0.0194671824249444
"233",2,2,1,50,0.0198531502628762,0.0226846615215083,0.0196866288307007,0.0213447350765501,0.0206530099960542
"234",2,2,1,70,0.0199555962519464,0.0209186761172804,0.0198658003079681,0.0214165320879658,0.0194840242011248
"235",2,2,1,90,0.0199427290120909,0.0182396389914367,0.0199607031202315,0.0203928947360187,0.0222888866150277
"236",21,7,3,5,0.0448708751634379,0.0575862722005141,0.0448246266866553,0.047745581004959,0.0575862386387296
"237",21,7,3,10,0.0575904353079583,0.0463130730374559,0.0452565680152362,0.0436340196673637,0.0575861012227634
"238",21,7,3,30,0.0487306222854358,0.0476602193242892,0.0445282035685923,0.0470016405269379,0.0465798311173888
"239",21,7,3,50,0.0491164383019089,0.0495059191219958,0.0495147756867473,0.0520741584233625,0.0468097896219627
"240",21,7,3,70,0.0461704934269412,0.0500936080897954,0.0468587763278595,0.0475385853886404,0.0456474271166466
"241",21,7,3,90,0.0460384981681631,0.0556931189865854,0.0479259808788617,0.0493984419084404,0.0445922995782513
"242",38,3,6,5,0.0231261559591294,0.0388340639235304,0.0388422776032557,0.0231268859488926,0.0388340761810344
"243",38,3,6,10,0.0388341275531403,0.0210861035440214,0.0217676825603704,0.0388340245650266,0.0245718487104284
"244",38,3,6,30,0.0214078106253527,0.0225991761094224,0.0209773700521644,0.0213462070301669,0.0207221715670129
"245",38,3,6,50,0.0212943341992723,0.020936143311002,0.0210181680984783,0.0210936909893044,0.021259072849323
"246",38,3,6,70,0.0211090488069721,0.0212817927795959,0.0209444695534223,0.0206895429001592,0.0216724609637104
"247",38,3,6,90,0.0212576007946325,0.0212729265022452,0.0214970936300034,0.0209307936804605,0.0207788057321422
"248",40,5,6,5,0.0493211183925744,0.0456659389889694,0.0609557269005257,0.0822075885717352,0.0822057431595108
"249",40,5,6,10,0.0606263629656146,0.0444449736056654,0.0483932503192012,0.042198963785636,0.0406729577767487
"250",40,5,6,30,0.0321415587733371,0.0422714203307949,0.0340632976935529,0.0415887386975901,0.0400037494578904
"251",40,5,6,50,0.0369711201216283,0.0418069841147658,0.0435770174615014,0.0367086974990004,0.0395130213234448
