"","unit.class","x","y","neurons","sigma1","sigma2","sigma3","sigma4","sigma5"
"20",5,5,1,5,0.0170179817176814,0.0169705907393984,0.0174332216042613,0.0170425082292152,0.0170344990762573
"21",5,5,1,10,0.0155645402683168,0.033048646160356,0.03304848295106,0.0167570807758176,0.0330489425333534
"22",5,5,1,30,0.0160219523281331,0.0154157643308193,0.0160503616077263,0.0156761055435427,0.0157743706280703
"23",5,5,1,50,0.015954670586107,0.0157165296129288,0.0156733132379752,0.0161302391737211,0.0158526750635433
"24",5,5,1,70,0.0159199674360243,0.0159027742065864,0.0158939908390335,0.0157144315086894,0.0166885336233823
"25",5,5,1,90,0.0165798959281794,0.015866968665282,0.0162994420945191,0.0163181237175018,0.0161065560975951
"26",14,5,2,5,0.0187595931456722,0.0187655308834574,0.0186982520719078,0.0305972100437326,0.0305975012163673
"27",14,5,2,10,0.0186407778586566,0.0180885003349244,0.019135629813566,0.0305964488758482,0.0305999946327094
"28",14,5,2,30,0.0172479685407001,0.0184889098973919,0.0169262164364182,0.017257218237668,0.0173976735104364
"29",14,5,2,50,0.0174541527033047,0.0177033759817161,0.0174803775563143,0.017494228848695,0.0170807960456949
"30",14,5,2,70,0.0177153360380324,0.0183001801670247,0.0172035432116294,0.0180303392516253,0.0178659573044677
"31",14,5,2,90,0.0178079797582907,0.0172964883326292,0.0182215989103978,0.0176031157375022,0.0173001795482361
"32",58,4,7,5,0.0284949305606027,0.0425770924464556,0.0283357814492209,0.0425770928898253,0.0282614363754459
"33",58,4,7,10,0.0281329029460827,0.0283631609787141,0.0425769525858584,0.0281472415264029,0.028097258645248
"34",58,4,7,30,0.0277164061151279,0.028433352757253,0.0285406417639959,0.0286843945179641,0.0290952361944397
"35",58,4,7,50,0.0290443862379834,0.0279065574775713,0.0277162623642838,0.0270300321805251,0.028106098172985
"36",58,4,7,70,0.029028315648635,0.0286954079674879,0.0275398461765768,0.0282894220199218,0.0276918066718172
"37",58,4,7,90,0.0290664110577217,0.0275667486455941,0.0279773936182533,0.0284035943177443,0.0289972229852266
"38",32,5,4,5,0.0297440440946321,0.0297441576657022,0.0297452491806718,0.0213523697484407,0.0210027441798581
"39",32,5,4,10,0.0297441149442609,0.0198415309259237,0.0203231020976197,0.0213523063376697,0.0207033474500168
"40",32,5,4,30,0.020398110224082,0.0202441624826985,0.0208407975827927,0.0206104685959988,0.0203263226915068
"41",32,5,4,50,0.0206979982565609,0.0193010037317905,0.0208193238377919,0.0197917956296071,0.0201401307877363
"42",32,5,4,70,0.0200422204873769,0.0201899830509648,0.0199678689554919,0.0200316886305858,0.0201971863328566
"43",32,5,4,90,0.0198453604420436,0.0205144078483615,0.0197906424862135,0.0203547114445819,0.0197700196132257
"44",21,3,3,5,0.0297505942182378,0.0194919284620963,0.0297505942212745,0.0297505942182378,0.0297508658850854
"45",21,3,3,10,0.0198151792395246,0.0195016368924202,0.029750573842786,0.019759925682171,0.0297423149280048
"46",21,3,3,30,0.0193737463652446,0.0200729136774945,0.0194268519834393,0.0193261379215978,0.0196746332376603
"47",21,3,3,50,0.0198292420878242,0.0195845539141965,0.019241347982776,0.0192935166760629,0.0201457823114394
"48",21,3,3,70,0.0197312890433668,0.0202663849608821,0.0198358289212443,0.0194635156988954,0.0194634227497904
"49",21,3,3,90,0.0196359512086252,0.0194616928697572,0.0193789299217322,0.0193516163471442,0.0197609601827696
"50",62,8,7,5,0.131911367846956,0.0685939937105009,0.131911327914885,0.0703905214653934,0.0612193529044371
"51",62,8,7,10,0.060537547186506,0.0689058004558901,0.061213335366021,0.0687841924097942,0.0702801465768952
"52",62,8,7,30,0.0693937229518171,0.0648490429259361,0.0638938677741556,0.0655778028626227,0.0691124329473275
"53",62,8,7,50,0.0693733044105803,0.0725194633498837,0.0752506783149295,0.0730107753740041,0.0663895729719111
"54",62,8,7,70,0.0776929769941041,0.0632641577984407,0.066325719613728,0.0669852080724533,0.0697432941605327
"55",62,8,7,90,0.0740205388929142,0.073924869286676,0.0705898927836617,0.0669183150236443,0.0696709811157044
"56",61,7,7,5,0.0309763900038188,0.0422059904415029,0.0422059904415029,0.0292089722762693,0.0422059695659251
"57",61,7,7,10,0.0310670372394227,0.0297665604577535,0.0310299059744516,0.0283472126791404,0.0306662599338674
"58",61,7,7,30,0.0270060398267407,0.0297480389228093,0.0292892334625446,0.0276537540287192,0.0298935260293768
"59",61,7,7,50,0.0280697183173343,0.0281766693668345,0.0279657344481129,0.028248844887784,0.02747749300876
"60",61,7,7,70,0.0291466426783263,0.0282896290641316,0.0280705557854863,0.0272305234887838,0.027467264106041
"61",61,7,7,90,0.0265246895014785,0.0296634420404988,0.0280176232293474,0.0280922106655239,0.0283952839470476
"62",29,2,4,5,0.0352443106878412,0.0219411441340407,0.0218061319231826,0.020396957279198,0.0352437248332551
"63",29,2,4,10,0.0198141044559682,0.0219552860298317,0.0200527773919266,0.0202516606492845,0.035244267945812
"64",29,2,4,30,0.0208474767445661,0.0210751631475348,0.0201732472752718,0.0191899003576499,0.0206298140378019
"65",29,2,4,50,0.0206635635722313,0.0210764949383002,0.019908035726896,0.0208736355073929,0.020093278649038
"66",29,2,4,70,0.0205431705633906,0.0197156610677625,0.0209336052906478,0.0209721064792163,0.0197133076314565
"67",29,2,4,90,0.0200009390983423,0.0210686777666831,0.0194230072034766,0.0196668267650173,0.0197965768039016
"68",57,3,7,5,0.0282358059568288,0.028329435411187,0.0271695661074287,0.0416259814537257,0.0416258366116108
"69",57,3,7,10,0.0277825472720831,0.0284925633597264,0.0283551643246216,0.0283802918471802,0.0416227185174883
"70",57,3,7,30,0.0271148826255698,0.0276640446663914,0.027221191642209,0.0271227347854904,0.0278337531465059
"71",57,3,7,50,0.0275234942044988,0.0279677321290253,0.0277299572356054,0.0277181916111715,0.0268419620469062
"72",57,3,7,70,0.0273160272529866,0.0277664414490179,0.0273555349606949,0.0276432224742718,0.0276419086910225
"73",57,3,7,90,0.0271065392463821,0.0283468190320446,0.0284332303786337,0.0277034113846027,0.027418732544797
"74",45,9,5,5,0.0380242319586195,0.0380240162655665,0.0206952477743009,0.0211859637532981,0.0214761122456474
"75",45,9,5,10,0.0211891263645593,0.0211329076587988,0.0212659091015401,0.0206653339395739,0.0208990791085946
"76",45,9,5,30,0.0215711303974066,0.0212671929527044,0.020380511028062,0.0212905093071033,0.0213335613832363
"77",45,9,5,50,0.0213438233018502,0.0202046938092818,0.0213167836244561,0.0215042953679375,0.0210121413668886
"78",45,9,5,70,0.0215088609770941,0.0210142860174721,0.0219687222042186,0.0215676283690202,0.0210986430386957
"79",45,9,5,90,0.0220273117985857,0.0206723304460498,0.0209889741931613,0.0214803241379135,0.0211854650094813
"80",13,4,2,5,0.0160308902772453,0.0316859905460274,0.0316873100979087,0.0316859905460274,0.0316863379338027
"81",13,4,2,10,0.0163684726922547,0.0160343274456929,0.0160159538287062,0.0168608912319539,0.0164113958936556
"82",13,4,2,30,0.0162780965500391,0.0168946565021157,0.016693204916787,0.0158890707478421,0.0163061063905169
"83",13,4,2,50,0.0156760726980163,0.0161258899898053,0.0161289480007501,0.0166813055246904,0.0160644116746517
"84",13,4,2,70,0.0156385857730887,0.0162790010173905,0.0163039832038527,0.0158915093273428,0.015886403054997
"85",13,4,2,90,0.0161921802539999,0.0164797586145385,0.0176595891200588,0.0162984425073752,0.01598993489293
"86",20,2,3,5,0.0465179345383127,0.0465179071842465,0.017917294223647,0.0184671780743,0.0465166157939538
"87",20,2,3,10,0.018001720785449,0.0178623599644601,0.0172698499187306,0.0182164818956601,0.0184101779361692
"88",20,2,3,30,0.0185310236920764,0.0179673538278855,0.01824393052854,0.0181076225314124,0.0164704857604064
"89",20,2,3,50,0.0190861837342683,0.0180733015019596,0.0175239398568115,0.0190149421871013,0.0188136827452899
"90",20,2,3,70,0.0185627900921964,0.0189067230660273,0.0178506449553994,0.0179845639658873,0.0183937283328503
"91",20,2,3,90,0.0177311051719661,0.018161807759491,0.0182702962696813,0.0186361466535358,0.0195820771368471
"92",81,9,9,5,0.0455710003752221,0.0409390786368907,0.0695629069999747,0.0695629607777481,0.0455994369504483
"93",81,9,9,10,0.0455706978257958,0.0462557099199567,0.0448615701217913,0.0437213247152122,0.0455709130549612
"94",81,9,9,30,0.0406005302836396,0.0409127275855676,0.0421006724923474,0.0413589434368908,0.0421991036592763
"95",81,9,9,50,0.0431195398962516,0.0402292188321592,0.0444383643955226,0.0436601432941159,0.0422756124744979
"96",81,9,9,70,0.0425341878099048,0.0432054196135919,0.040648929226619,0.0415799202040412,0.0412446409214674
"97",81,9,9,90,0.041863624260354,0.0455659697044719,0.0446577978458685,0.0430299637328808,0.0418563796019283
"98",48,3,6,5,0.0392614235269821,0.0339161469301299,0.0392614210026147,0.0277586359578177,0.0392614166481453
"99",48,3,6,10,0.0260033924160868,0.026229455243793,0.0285651529080276,0.0290355901219915,0.0392611985745287
"100",48,3,6,30,0.0268995625520968,0.0274193162189711,0.0285983753058591,0.0260367723589416,0.0295108240462217
"101",48,3,6,50,0.0292325835033393,0.0257339336742967,0.0264289612053618,0.0268298069031073,0.0265887103470033
"102",48,3,6,70,0.0277410823908299,0.026211149680953,0.0317328861519393,0.0255316713590639,0.031638739417886
"103",48,3,6,90,0.0266229797699006,0.0278220534914402,0.0276986836451455,0.0263919880664607,0.0267416757241459
"104",35,8,4,5,0.0205816060804517,0.0202897564505018,0.0355339388448926,0.020588215586101,0.0202154770410457
"105",35,8,4,10,0.0206335226865833,0.0205250683817452,0.0212129338225946,0.0208142571994933,0.0201274493286442
"106",35,8,4,30,0.0207419518428674,0.0223840028611417,0.0221157350154901,0.0202740604997818,0.0225201656833243
"107",35,8,4,50,0.0226723512191157,0.0221183248271967,0.0227606524979559,0.0207846922540512,0.0208662205896759
"108",35,8,4,70,0.0223754301189224,0.022341845357399,0.0218406633304632,0.023050587945855,0.0226523944464611
"109",35,8,4,90,0.0218072164881967,0.0227734224417854,0.0226858137053245,0.0226746871285379,0.0228574974575142
"110",7,7,1,5,0.0148127404100331,0.0152441912704077,0.0152152036080448,0.0240021807221572,0.0152574521972783
"111",7,7,1,10,0.0149659094854835,0.0152170058102354,0.0151944167087341,0.0149779749802179,0.0240026903549017
"112",7,7,1,30,0.013662107452735,0.0144139136406196,0.0150667626050607,0.014431961353731,0.0141011408250054
"113",7,7,1,50,0.0143335212804435,0.0145113798111825,0.0142261182239029,0.0144046954264183,0.0135913873288835
"114",7,7,1,70,0.014168586692788,0.014155612431053,0.0139109321191817,0.0141453135551463,0.0144705205804657
"115",7,7,1,90,0.0139552370901286,0.0140342261711828,0.0137903677735953,0.0141934205304144,0.0144097854507687
"116",59,5,7,5,0.057014733476884,0.0395242459222997,0.0570147309187563,0.0394057843024662,0.0570147466600991
"117",59,5,7,10,0.0392184702615825,0.0381214513967012,0.0397635400875983,0.0396793375795293,0.0378024910675461
"118",59,5,7,30,0.0386254998763233,0.0399161220306476,0.0399177420994771,0.0392573490030867,0.0409978338042491
"119",59,5,7,50,0.039901689428299,0.0384510079172862,0.0369340182139107,0.0390799233168064,0.0393018759602835
"120",59,5,7,70,0.0390102099994661,0.0403444930568414,0.0385816497818347,0.0375999147923748,0.0387574337393064
"121",59,5,7,90,0.0400753454491304,0.038508591664372,0.0401398494612573,0.0391729608304208,0.0388886011462751
"122",27,9,3,5,0.0152175416667802,0.0143341562295702,0.0237598384353077,0.023757110793516,0.0150660247858105
"123",27,9,3,10,0.0156733548410685,0.0142323370974366,0.0237599532338652,0.0155088308181375,0.0149894663435333
"124",27,9,3,30,0.0146381574570827,0.0148931229117957,0.012948671171871,0.0136580964356247,0.0150774154073887
"125",27,9,3,50,0.0150060636772563,0.0145140949865953,0.015108272220801,0.0145844987127143,0.0134381080953305
"126",27,9,3,70,0.0166353391005947,0.0147907691073447,0.0155992046511482,0.0140228041192183,0.0149451522581735
"127",27,9,3,90,0.0157707696951131,0.014254843965057,0.0145686346491745,0.0148796242989165,0.0142953316104483
"128",23,5,3,5,0.0345290172220872,0.0143668238242054,0.0136875648286286,0.0145562420211199,0.0142676141677915
"129",23,5,3,10,0.0142362713580799,0.0140634246895042,0.0345303610514932,0.0146186929125584,0.0141532710557175
"130",23,5,3,30,0.0143184344399041,0.0135116719448483,0.0143510223228908,0.0150367369110087,0.0131347810848549
"131",23,5,3,50,0.0133274866081924,0.0145228083148964,0.0131302493860289,0.0138227807901885,0.0140380493378527
"132",23,5,3,70,0.0149308173947821,0.0137987603941448,0.0143625203917581,0.0139728873770991,0.0143638019694815
"133",23,5,3,90,0.0140933571107699,0.0144035547264582,0.0145577076219643,0.0136316630619601,0.0138868072334306
"134",44,8,5,5,0.0263167623208119,0.0377562798956899,0.0243687397702799,0.0377586143882967,0.0259642271823639
"135",44,8,5,10,0.0262367856176869,0.0259792556532696,0.0239527877272644,0.0253503660465358,0.0258163545507026
"136",44,8,5,30,0.0253479832232379,0.0235836779562124,0.0253029934197719,0.0237666860202052,0.0243137401937258
"137",44,8,5,50,0.0247918213003387,0.0247653030662472,0.0264738636866585,0.0258637347916559,0.0255089930292177
"138",44,8,5,70,0.0262175212932456,0.0265374495650222,0.0263695535476089,0.0253150827515367,0.0260177831794725
"139",44,8,5,90,0.0250237110205126,0.0264878960743478,0.0250003880302141,0.0239647714057867,0.0262407126456011
"140",80,8,9,5,0.0573351715117391,0.0573352306854341,0.0424339217485844,0.057335231988918,0.057335231988918
"141",80,8,9,10,0.0398003046940123,0.0421968048718651,0.0422485936059085,0.0573352860927059,0.0400996732912356
"142",80,8,9,30,0.0394983988814286,0.0406878470194809,0.0419015619427079,0.040464679125248,0.0399150565945732
"143",80,8,9,50,0.0404640746525182,0.0406783709582906,0.0397073651794802,0.039557333821292,0.0381058478422167
"144",80,8,9,70,0.0400374978840747,0.0388000326377986,0.0401181323787674,0.0404784633036145,0.0400669958594342
"145",80,8,9,90,0.0406237411387557,0.0399704106518929,0.0394774370794275,0.039123549242528,0.0438234689765621
"146",24,6,3,5,0.0221889946278205,0.0397922526486405,0.0397923390173852,0.0397930010637366,0.0397924244317201
"147",24,6,3,10,0.0222051477336705,0.0227218284410911,0.0220383193423924,0.0232460437848813,0.0397945728988053
"148",24,6,3,30,0.0232826883401779,0.022836014412259,0.0222061050133248,0.0232521514501447,0.0228499443070777
"149",24,6,3,50,0.023437961519477,0.0225002280366466,0.0228540609449766,0.0235951286695895,0.022378648248966
"150",24,6,3,70,0.0233017286356786,0.0230119380003773,0.0240896121477785,0.0234772269822472,0.0225282832493923
"151",24,6,3,90,0.023363053690928,0.0234970384865359,0.0230916400927091,0.022372978393255,0.0229537865130484
"152",31,4,4,5,0.0193061128787476,0.0194424912199445,0.0196221370478576,0.019660064528175,0.0208314787103985
"153",31,4,4,10,0.0389538940268612,0.0202436078969038,0.0194905469190062,0.0204939937891834,0.0194986620046804
"154",31,4,4,30,0.0211514270608192,0.0389450502716483,0.0190946839508982,0.0198314814760761,0.019001201526867
"155",31,4,4,50,0.0201872972668743,0.0201344096442199,0.0201213395949046,0.0195950390302112,0.0206449366500742
"156",31,4,4,70,0.0192771130835633,0.0197395432603676,0.020165790426325,0.0191939850141859,0.0194383504208512
"157",31,4,4,90,0.0208741837827288,0.0190474193239935,0.0187612960204824,0.0191793178661682,0.0194077127968682
"158",30,3,4,5,0.0196410161737819,0.0189123636345579,0.019670205692966,0.0222638661922116,0.0179414568910363
"159",30,3,4,10,0.0290925829295113,0.0218307781221773,0.0433050276070693,0.0433247615997311,0.0433049884933294
"160",30,3,4,30,0.021150754502218,0.0202750348633564,0.0197102825730655,0.0224949610846174,0.0206368725193388
"161",30,3,4,50,0.0204944828916339,0.0211170604166874,0.0211984639982603,0.0205223171205874,0.021249033551484
"162",30,3,4,70,0.0197094223884055,0.0222012109332023,0.0207598616790479,0.0199839134381365,0.0203435905316554
"163",30,3,4,90,0.0227872163659791,0.0221984896210362,0.022472201244256,0.0211270962894965,0.021007594114952
"164",60,6,7,5,0.0239581251861041,0.041334676743311,0.0237063761835466,0.0413346799114666,0.041334676743311
"165",60,6,7,10,0.0413347557757097,0.0242530559111384,0.0243063466763045,0.0239851543151829,0.0234807010795545
"166",60,6,7,30,0.0239596488057376,0.0250463520559841,0.024258494773193,0.0243486361238354,0.0242427656822097
"167",60,6,7,50,0.0237270088966334,0.0233800671947922,0.0231046932112379,0.0237627608694982,0.0237121317496416
"168",60,6,7,70,0.0237115562338402,0.0233259427768355,0.0237996417020049,0.0235206921437975,0.0243039651692883
"169",60,6,7,90,0.0237251386413897,0.0239700489469417,0.0232976011255398,0.0239323746519009,0.0247035045203013
"170",39,3,5,5,0.0204759333747378,0.021009048868843,0.035990063987955,0.0359900669119981,0.0359900696459974
"171",39,3,5,10,0.035990068917897,0.0220507040349964,0.0206614646461602,0.0359889073048113,0.0211179871036537
"172",39,3,5,30,0.0212171733425652,0.0205078111214631,0.0205180501150887,0.0210114424781623,0.0209779485737621
"173",39,3,5,50,0.0200933169918916,0.0206159758526652,0.0211701776024452,0.0215924911961862,0.0206294498568919
"174",39,3,5,70,0.0199999582285104,0.0209336476814217,0.0213463456677451,0.0216805600314461,0.0202213770976792
"175",39,3,5,90,0.0218575955571197,0.0204663102117836,0.0202289208823699,0.021161109025283,0.0200812480533512
"176",49,4,6,5,0.0279937438380573,0.0393271587424059,0.039326778434353,0.0280303375295892,0.0279710936659798
"177",49,4,6,10,0.0278466477533872,0.0280388026208935,0.0393251115539056,0.0276754672562528,0.0274464224264713
"178",49,4,6,30,0.0271240846400333,0.0280960516975571,0.0280833890781307,0.0269266897923492,0.0277136619417989
"179",49,4,6,50,0.0274537327508537,0.0277680491668342,0.0275889864854443,0.0270108222263876,0.0275643329399623
"180",49,4,6,70,0.0276343027355932,0.0271264947756867,0.0269479896085322,0.0272573849463304,0.0279110612325929
"181",49,4,6,90,0.0273461464880947,0.0274210112459541,0.0268032722092861,0.0272668804750199,0.0271670411339757
"182",71,8,8,5,0.0534811528329878,0.0384423936048013,0.0408043536719847,0.03767757356989,0.0534808663107451
"183",71,8,8,10,0.0534808470646151,0.0409145765476633,0.0390684568717287,0.0534809527515281,0.0384516977231313
"184",71,8,8,30,0.0381280899420259,0.0402322241871877,0.0391317218575409,0.0422478063515762,0.0392278760647001
"185",71,8,8,50,0.0379056074796018,0.0380677963235056,0.0397863933649861,0.0383741625791027,0.0409547948689423
"186",71,8,8,70,0.0388368949086284,0.0408285880952286,0.0386312077903914,0.0383531233969975,0.0387184746014019
"187",71,8,8,90,0.0403768696797357,0.0395634701366861,0.0384975498240242,0.0385257377978317,0.0400189235416431
"188",67,4,8,5,0.0468666905952109,0.0468666905952109,0.0436162235284279,0.0409782057357396,0.0468666905952109
"189",67,4,8,10,0.0424633568548758,0.0433515006561681,0.0465166440688935,0.0460988811443091,0.0468636089953378
"190",67,4,8,30,0.0425912241573784,0.0448484054762229,0.0407382817509741,0.0390332637764382,0.0451521235004419
"191",67,4,8,50,0.0421661263331246,0.0434704545693957,0.0427866185873253,0.040456430337363,0.0442401956745002
"192",67,4,8,70,0.0396952833106151,0.0397688222103629,0.0418109878149169,0.0421615347620393,0.0382567870356812
"193",67,4,8,90,0.040488135170529,0.0431348335851089,0.0413335908381556,0.0396808802396831,0.0418566304967573
"194",66,3,8,5,0.0269427289656056,0.0284783891470481,0.0265679644527077,0.0284725962961554,0.0372468294988781
"195",66,3,8,10,0.0274631852471484,0.0284733458387152,0.02749057579933,0.0372480327391646,0.0284725146864679
"196",66,3,8,30,0.028472247764146,0.0296070033292779,0.0289102884456678,0.0293415432963794,0.0293194589332089
"197",66,3,8,50,0.0289783756183922,0.0299601929831172,0.0291814905546688,0.0306527225186366,0.0302644962403838
"198",66,3,8,70,0.0285740374446973,0.0296269303111944,0.0295964545962304,0.030365448642492,0.0299918661424475
"199",66,3,8,90,0.0274530899582918,0.0311115646038222,0.0291700440587753,0.0288509177895754,0.0296825021424905
"200",70,7,8,5,0.0286777102746325,0.0431000707350044,0.0431001113016922,0.0431000827244595,0.0286804590199075
"201",70,7,8,10,0.0431023814043352,0.0286784413620921,0.0273633134695828,0.0275714081592832,0.0274315119082359
"202",70,7,8,30,0.027250281509981,0.0277449984096152,0.0310071546854507,0.0329611234797028,0.027964398460322
"203",70,7,8,50,0.0276181756685266,0.0283398970798262,0.0275144118161079,0.0292470910924767,0.0279288477482188
"204",70,7,8,70,0.0277835782910471,0.0272433942613304,0.028901710064054,0.0267680703307519,0.0284658553302208
"205",70,7,8,90,0.0272764808286215,0.0277095723210262,0.0289218587064839,0.0267876423578425,0.0268701042478
"206",6,6,1,5,0.0165530596915279,0.0311559153222913,0.031151357978189,0.0151553865942539,0.0165149877689642
"207",6,6,1,10,0.0159793661115499,0.014783732168375,0.0180008030027715,0.0160331213364617,0.0311556954306959
"208",6,6,1,30,0.0177484699785752,0.0184314986827756,0.0181246709476913,0.0144884214350143,0.0160665528603585
"209",6,6,1,50,0.0145330708456193,0.0150917983545581,0.0169267767226677,0.0161930863191799,0.0149895342226618
"210",6,6,1,70,0.0145086209248697,0.0142508205123441,0.0151676054973351,0.0142093565540835,0.0153949775998118
"211",6,6,1,90,0.0145052316587383,0.0146276501374327,0.014983137552196,0.0148269159740257,0.0145970973550693
"212",34,7,4,5,0.0363415925833211,0.0363420763745481,0.0222920068967987,0.0363421008919621,0.0363420763745481
"213",34,7,4,10,0.0228702145895104,0.0221362469847556,0.0228674362375564,0.0222512363609874,0.0363395445936116
"214",34,7,4,30,0.0227625691368481,0.022592339755972,0.0226082484947487,0.0228884258032046,0.0223059824042469
"215",34,7,4,50,0.0215154449385876,0.0225719677019239,0.0229221405279478,0.0234242918035931,0.0229354436598905
"216",34,7,4,70,0.0229964446513501,0.0224774201380678,0.0223115285517102,0.0224993236923874,0.022697960942956
"217",34,7,4,90,0.0227583229267886,0.0226523878217009,0.0221137947805352,0.0225475930882399,0.0225664809656338
"218",2,2,1,5,0.0334764960855165,0.018425552618708,0.0171226556562333,0.0152901410660689,0.0187295856739453
"219",2,2,1,10,0.0151134096537582,0.0154180410181025,0.0175816179528221,0.0165752724919249,0.0187033829896453
"220",2,2,1,30,0.0160471576335484,0.0182060019268675,0.014782753631262,0.0168366029128032,0.0144762130407815
"221",2,2,1,50,0.0183511231451047,0.0156132921149885,0.0190266929934958,0.0165933894610408,0.0185783578651885
"222",2,2,1,70,0.0154472631569213,0.0185566875222096,0.0160081697224092,0.0192505254486874,0.0148025877194182
"223",2,2,1,90,0.0192535517785483,0.0179093530849455,0.0170198257383644,0.0183920195855916,0.0201132765545435
"224",38,2,5,5,0.0366564452606101,0.0366564721238948,0.0227083898042865,0.0225344007494843,0.0366564719017319
"225",38,2,5,10,0.0230809840078559,0.0227769366949188,0.0224877715048034,0.0236735106236147,0.0227555903392827
"226",38,2,5,30,0.0226436501770054,0.022625908773739,0.0235006021236943,0.0222495935132844,0.0241485303360729
"227",38,2,5,50,0.0228221336934655,0.0235664867628075,0.023506681364734,0.0234336076740183,0.0235759169363736
"228",38,2,5,70,0.0231995649730273,0.023370496372598,0.022118675108074,0.0231762189621914,0.0229786085459387
"229",38,2,5,90,0.0230791584315342,0.0229127591256191,0.0228244290610251,0.0228528061164958,0.0237696531495652
"230",69,6,8,5,0.0301950312330297,0.0306568448488581,0.0301958921354545,0.0522087702057933,0.0301934910784578
"231",69,6,8,10,0.03019430002489,0.0311099678608091,0.0301647490127943,0.0522087404267797,0.0301953386386961
"232",69,6,8,30,0.0311497455009092,0.0296928080316765,0.05219696410466,0.0302789222904687,0.0292287035436729
"233",69,6,8,50,0.0320851878078486,0.0305742681489693,0.030213303189821,0.0300569044951123,0.0309316558617156
"234",69,6,8,70,0.0296396309000035,0.0325177780489566,0.0289780918352739,0.0288164915773291,0.031144200557779
"235",69,6,8,90,0.0310836905372454,0.0309458887182664,0.0309964959804329,0.0300363245304529,0.0310738173641383
"236",46,1,6,5,0.0262457968698973,0.0262477451825949,0.0421339992798895,0.0262404892151907,0.0421339992798895
"237",46,1,6,10,0.0264685774105448,0.0242314591195037,0.0421339992798895,0.0421334213301087,0.0245045337269348
"238",46,1,6,30,0.0248030402014188,0.0250469508399011,0.0252468350550917,0.0251572940523708,0.0244285165499363
"239",46,1,6,50,0.0249553024245444,0.0250041728548688,0.0264477621027924,0.0241383142683455,0.024369084762226
"240",46,1,6,70,0.0250078153802881,0.0252426941506362,0.0256095960659357,0.0252789565258729,0.0252527686445264
"241",46,1,6,90,0.0251191537191515,0.0251911166318559,0.0254379719970086,0.025264191882333,0.0251238032998843
"242",74,2,9,5,0.0527989349077899,0.0527989232363077,0.0527986982578914,0.0527989349077899,0.042323514353822
"243",74,2,9,10,0.0403860594818612,0.0381926484175722,0.0447009716697642,0.0395749971736272,0.0418672407920764
"244",74,2,9,30,0.0366271381826477,0.0375306364021353,0.0362216330168839,0.0423236893374656,0.052798613951486
"245",74,2,9,50,0.0413398249803559,0.0382913786966773,0.0413128057518979,0.0380913696563432,0.0372224360780449
"246",74,2,9,70,0.0367733839814884,0.0378650804400994,0.0372001797313339,0.036716849322879,0.038008511247184
"247",74,2,9,90,0.0369151255781802,0.0376587811418622,0.0373740384143162,0.0379472014764545,0.0384622303536494
"248",25,7,3,5,0.0130473906735734,0.0134310714632982,0.0133203189212391,0.0121257535672105,0.0132294047936392
"249",25,7,3,10,0.0134347604099667,0.0131327613061853,0.0138487517629581,0.0129005018254604,0.0137776065436572
"250",25,7,3,30,0.0130486028366202,0.0126322227123145,0.0131242967222904,0.0135894039489623,0.0123673029631988
"251",25,7,3,50,0.0134088700441232,0.0133044941862019,0.0127535067787187,0.012770960859891,0.0123088513500779
